Cell,X,Y
Cell1943693,-6038.089116677391,9799.420127888843
Cell1944510,-7322.124772855244,-7020.552421278287
Cell1944785,10564.505797639838,-16742.749713596306
Cell1944908,19983.53380171438,-5173.197393241671
Cell1945309,-11279.532917903753,-2762.9987297042608
Cell1945689,-7905.2353934421235,-4464.540206724051
Cell1945766,2825.1641236829355,4827.63877811854
Cell1945799,-8568.484798729489,-3698.316616571908
Cell1946034,-2765.8980709787575,4085.602152513544
Cell1946554,-9168.344651114163,-8542.841861487605
Cell1946892,9839.173744774815,35105.681470218835
Cell1947036,17685.894211094477,1909.232077509897
Cell1947148,-14023.439447229877,6817.868745871019
Cell1947406,8117.816476020304,34405.08076611717
Cell1947798,2318.6165803988624,-10249.647162064102
Cell1947942,-1439.090927788854,28668.204761362198
Cell1948140,1633.7006378409278,-11713.859811291308
Cell1948340,-5826.987859050087,9406.922481756314
Cell1948496,11986.598252420132,-3182.489205680183
Cell1948952,14579.333084785796,-15761.709827325578
Cell1949151,-12070.268161755925,9805.940061446416
Cell1949602,22278.51309919761,-13529.535624503742
Cell1949817,-2608.483616762946,29996.341266314757
Cell1950820,-1938.4588496508622,12623.291302878815
Cell1951456,-13728.236771492491,8859.144062816702
Cell1951695,-3432.4419875501176,-2990.101498858447
Cell1951716,-2117.690497880588,-11104.842650323095
Cell1951838,5345.546579756385,-16428.85327234804
Cell1952124,3609.4294278323277,-11269.20285250641
Cell1952590,-9914.775011284402,-4018.987498959456
Cell1952696,-1839.427871864137,-12518.088499165025
Cell1953421,13890.01062512252,6331.872935375543
Cell1953552,9766.640750129118,2566.3760233295293
Cell1953875,6130.838415357141,-14829.343915278001
Cell1954243,-1214.0843758768692,-9247.931394780535
Cell1954496,25393.663588060503,-8428.46285254372
Cell1954503,4677.701628171709,-14675.776861667171
Cell1954572,6931.238498077712,-16623.321004928177
Cell1954646,-6514.011519418724,-11320.54659622124
Cell1955119,5298.124898432319,-10658.676106475394
Cell1955298,-7131.398366389047,9943.056898421522
Cell1955722,-781.1758284181356,28336.329385517332
Cell1955912,-4297.105464796476,-5634.078978670182
Cell1956419,-5252.019452765115,8157.721601896495
Cell1956572,8466.760965634674,-6332.629128417847
Cell1957396,-8383.665779790734,-5628.192915872617
Cell1957908,2288.22182279363,-12101.388498649585
Cell1957943,-3273.5094469101437,-9704.731630003436
Cell1958326,-6952.427200020855,21513.671697102047
Cell1958700,709.1453900968883,25362.020963781168
Cell1958751,1081.1742498798485,36995.45477616683
Cell1959048,-7545.211238473099,-9141.119064327362
Cell1959638,1157.4353492954754,-8620.918811977552
Cell1960787,-10970.16269000302,2761.8345405690084
Cell1960840,-9192.175064669667,18286.321469705883
Cell1960923,-10159.5855621641,-6109.330427796645
Cell1960962,1484.1588407811437,-9486.458969155847
Cell1961614,-676.0717029636586,34508.11746127061
Cell1961811,-15775.102906483808,1177.9020667479638
Cell1961846,9388.723320715035,35800.83525373873
Cell1961880,-11323.87211427487,-7654.967861714289
Cell1961999,-13799.964400389788,-5524.529684012621
Cell1962046,3353.6567142277927,30842.186273990126
Cell1963311,-12705.708578002768,-7370.766715674041
Cell1963496,-4779.157218418143,-12643.796902406184
Cell1963939,15094.793030676348,-13000.337879438159
Cell1963988,3496.1233238281366,-13079.65374031518
Cell1964068,20042.27815067762,-14144.19403335925
Cell1964676,-7749.116593374056,-3979.317009254519
Cell1965096,-1475.022306309279,3611.1174521672842
Cell1965184,7888.35346806596,-16908.09431736713
Cell1965221,9640.734607288286,-16393.090703912014
Cell1965651,-13565.474535134108,-3740.3860617028677
Cell1965775,-13465.316948741816,10440.193772770017
Cell1966174,-13159.884049656008,10723.545943059578
Cell1966349,-162.4201149996793,-9540.04938620743
Cell1966363,20184.5307434172,-13534.43209372008
Cell1966747,5574.746383744146,-9373.194321206609
Cell1967102,976.8336495997618,-13505.533295785863
Cell1967146,8796.485402891229,-11103.662478813527
Cell1967272,834.8683860425441,-15185.36599289955
Cell1967480,-9236.11995730852,-5855.34847030266
Cell1967511,-2013.1180589106568,-8623.153992608093
Cell1968205,-12225.408546351024,-7681.969842673534
Cell1969119,5998.182335248548,-16149.907111706887
Cell1969191,-4829.297042096557,-6598.208263866547
Cell1969233,-12388.412051609803,-4623.887165726818
Cell1969619,437.5187272396461,-6517.076646204353
Cell1969785,8942.397657820959,-15342.556244056188
Cell1970022,-8953.234505857457,-5994.244587709197
Cell1970100,10547.545893876546,-12665.114751981748
Cell1970940,16375.242901021824,-12905.644633034328
Cell1971120,-375.53445656487594,-11756.642510431946
Cell1971438,1881.0308135759817,22128.966720197088
Cell1971457,2387.8488612488145,-13148.82282184764
Cell1971518,-8605.48197631578,14367.379095650691
Cell1972047,-6014.17793844215,-6694.3636136566665
Cell1972332,253.67068325466167,-9084.336701081229
Cell1973004,-1800.950846327402,30883.54155879545
Cell1973050,-4032.7862797470643,-13125.310827425421
Cell1973201,8781.721814749932,35985.66417129686
Cell1973272,176.60409177370673,-9227.746449049531
Cell1973701,19595.944144489964,-5206.050576354277
Cell1975195,4031.697772439608,-10423.303394132772
Cell1975282,4066.67248293143,33194.7902225036
Cell1975467,-1550.5786777669673,-8496.130689791193
Cell1975608,-8291.09399869891,-4899.036730126236
Cell1976427,3189.28679985085,38011.320516895204
Cell1976723,-5660.750002324379,-8726.493375170236
Cell1977098,5043.5651938079645,633.7935861531091
Cell1977260,-1973.9826607809264,6922.2655262639555
Cell1977268,4984.2868994667715,33606.101844339835
Cell1977362,-1607.3077949029257,32941.137001913536
Cell1978153,1652.1247667417667,37538.088265432896
Cell1978684,2693.8305953783342,37497.72933983518
Cell1979665,-2077.6977086507654,6702.219510036412
Cell1980067,-4040.502101713831,-10269.719060341346
Cell1980665,9002.549129821256,-13827.602259521767
Cell1980782,5490.680343939352,-8561.51837296773
Cell1981237,-12971.610178088602,318.74853824599563
Cell1981663,10121.613801181558,35526.58047430645
Cell1981790,-13080.277587035052,1900.2208587803434
Cell1982248,9081.287799881364,-9681.940747730807
Cell1982263,-8698.98225331779,-4322.969121424937
Cell1982542,-8304.751109171424,11687.826581665398
Cell1982719,-8721.46129495105,15491.60179073105
Cell1983545,14319.343072620639,973.1788470382563
Cell1984083,9796.642045339102,-4969.753817614132
Cell1984327,4988.031555359479,18377.795806429174
Cell1984843,-13674.808325651142,7092.808438623338
Cell1985051,9358.730106527824,4353.193730368959
Cell1985632,-9391.526889098708,4962.550794227549
Cell1985916,22364.119977208025,-6747.435744323449
Cell1986011,8890.443294064855,37164.717640748226
Cell1986012,7857.97845341352,-15581.98326355898
Cell1986162,-5115.28145946187,-7096.478438266278
Cell1986326,-3943.5104174357184,1948.2783764420399
Cell1986360,-905.6402445414595,-10783.082474256425
Cell1986571,9616.904052453245,-8648.299222556676
Cell1987055,5838.808116977684,-13725.115589151883
Cell1987713,-11113.199090346941,14253.073668697847
Cell1988383,16048.869083720348,-3866.7697429413965
Cell1988553,11762.191318504192,-10388.585531198816
Cell1989368,-15481.700410086885,204.46529695665922
Cell1989675,-13239.064410789564,-5758.213759724794
Cell1989685,-1654.5935950585495,-12827.952039835729
Cell1990333,-5903.968870834172,21959.98645145707
Cell1990825,21021.96804831749,-13726.889811437875
Cell1991246,-5824.517498059871,-8550.719669919576
Cell1991326,-3180.9182321895214,-11019.032717185695
Cell1991507,-3784.6198311663215,-10222.951334714659
Cell1991672,-12480.7164392702,-4878.041513865755
Cell1991880,-5624.6022868908085,-6127.759240179322
Cell1992114,502.6443204500229,-8682.079351151991
Cell1992304,5775.620469282474,33602.9466535356
Cell1992495,-10727.031172480685,4535.29104806836
Cell1992566,-1624.2206915182308,-13814.19951884487
Cell1992738,20801.936139856956,-13639.303815418312
Cell1993042,8859.921266848314,38872.487124543084
Cell1993068,-8607.212437473932,-9927.63586944679
Cell1993231,4243.187762817334,-14529.594888915342
Cell1993503,-1948.2653833082293,-11656.20075927106
Cell1993549,-2026.3870377316061,-14263.402293133531
Cell1993559,-12399.815362581998,2108.210661131369
Cell1993656,-12937.556967892884,-6886.154412483856
Cell1993929,12271.921523094814,-2671.3127905471943
Cell1994043,2072.404508028337,-12796.836180383869
Cell1994157,-2510.8665464161845,-13126.037801155278
Cell1994668,-9180.295574238518,-10376.911368237144
Cell1994915,6367.300659603023,34570.628396450986
Cell1994975,-9925.884940862758,15310.869621542954
Cell1995191,-11969.556031248592,-1049.515275913089
Cell1995246,-11993.19673647486,-2871.8656918777165
Cell1995285,-3187.151167807619,-11593.944667603375
Cell1995616,-13203.245187414785,2539.003274419491
Cell1996475,1446.9748164657972,30286.541627045815
Cell1996734,-605.469175527008,-616.0598209524736
Cell1997267,-11305.783001935051,-7079.078349603513
Cell1997709,-11259.017536911198,-1182.0497196434105
Cell1998102,-1974.9929880732998,-12572.734433284932
Cell1998430,-5380.863836936217,-10966.976804522317
Cell1998532,-1783.0365515915971,-12091.790052686958
Cell1998617,-4786.195813136852,-11868.900748110262
Cell1998823,-13261.78016142654,-4840.77526097525
Cell1998827,2585.4846074815405,-11772.604155807076
Cell1999309,-11880.122556631184,-6121.591986655691
Cell1999358,-2162.4294335605487,-12831.544038723077
Cell1999381,-3082.9924397957134,-14720.925597396552
Cell1999659,-13404.735329250354,377.8682617469304
Cell1999779,-753.8845771246454,-15693.220858588693
Cell2000409,14700.131343316067,2840.277986004163
Cell2000419,11916.414616167498,-16184.935885806983
Cell2001030,-138.83476012549272,-14560.486379009779
Cell2001039,6012.760331872118,-14882.019852649106
Cell2001096,-2232.5223073509424,-12336.060640552654
Cell2001713,-6187.1083197898815,-12906.581284910086
Cell2001732,-4568.5853667704105,-7623.99101272385
Cell2001953,15826.711132626879,1108.1646549550608
Cell2002406,-12474.708293659454,-760.9455041140553
Cell2002519,1035.419978451347,-14799.241499241105
Cell2002888,9802.968060616326,3767.9883552380534
Cell2003005,-8667.235468614559,-1583.0340596064084
Cell2003259,-11938.700152166204,-5069.240807224016
Cell2003931,3208.048411443452,-13946.807213193048
Cell2004276,-8415.771566077185,13461.262826938711
Cell2004283,1829.3966563824924,-14737.449999699913
Cell2004407,5329.308818434995,-15692.501683200024
Cell2004409,-895.6034465832219,-12037.189636366265
Cell2004590,9051.774139824254,36133.6241193678
Cell2005035,20066.924703451,-5149.454873841183
Cell2005678,-3049.893827159495,-5102.656385297177
Cell2005994,-15481.132332740297,-756.1912153322359
Cell2006508,13915.369733002175,-11898.991952371665
Cell2006988,-9358.150289732503,-10332.713535273755
Cell2007028,-13237.747066576429,-6400.346350347094
Cell2007096,5976.809555561911,-10633.71316572513
Cell2007140,-12300.367488095764,445.92624448811716
Cell2007570,-14470.303370469024,8076.461891186622
Cell2007801,-13440.41332794275,4122.456061916139
Cell2007814,-14172.14279595701,4725.843295186259
Cell2007858,-10026.950160734827,-9329.48157189489
Cell2008166,-7451.641870150049,-9123.539072079056
Cell2008521,-4098.233495692147,24033.69950394767
Cell2008721,22429.25537142925,-5346.994687700922
Cell2008754,-2383.3121908197586,-3375.5201989196185
Cell2009094,-9764.537386204727,-4659.491589785596
Cell2009146,-8508.193518605663,10456.785896436997
Cell2009196,-5317.28616549715,-12626.438350028224
Cell2009397,-451.289292605542,-7761.878660375547
Cell2010153,10891.211707110953,-15207.796729521717
Cell2010202,2894.553676557811,-15019.777764325321
Cell2010393,7165.0061134192265,33622.34629710592
Cell2010634,-10814.756513670778,-8024.478113984556
Cell2010840,-14434.77279543352,7693.730760080962
Cell2011457,-5273.8061499532005,-9266.43671124111
Cell2011485,-5449.88709737996,-2783.901958520378
Cell2011902,6759.2887361354915,-5202.421853503978
Cell2012296,-13463.380478085042,-5488.47563521838
Cell2012343,-2543.2680593307387,-11300.566420448025
Cell2012662,7035.832860682512,-12536.273891789278
Cell2012707,6133.567980296799,-12824.694167938342
Cell2012820,-4782.573523541224,-11770.446861567825
Cell2013024,9658.51829690502,35533.40269095144
Cell2013148,11983.18740722187,-17191.45131279877
Cell2013187,-11983.201971622733,1674.3821970646695
Cell2013258,-2996.1556163770238,-13398.413374684133
Cell2013308,-5289.580096573689,-2992.032970240536
Cell2013967,50.59748469131056,-7735.596585168359
Cell2014035,11726.28084064208,10161.709661469957
Cell2014734,16349.009655143858,3005.906592137115
Cell2015273,198.27474699525504,-2541.3671855361554
Cell2015488,-10770.108290205952,-7927.412751666896
Cell2015825,3119.776176246279,-12607.776692188667
Cell2016688,3981.6542978934117,-10451.360605921553
Cell2017799,-12375.011857220468,-4313.532677463635
Cell2017977,9512.166953698868,36979.170216024635
Cell2018319,5108.790394954523,-11618.133653030598
Cell2018361,434.1998447756831,28137.063658853414
Cell2018759,9740.726613004665,-12301.277203686266
Cell2019078,575.3778985091233,-16049.455559810209
Cell2019244,2167.480179063099,-4434.974313065827
Cell2019491,-6354.780619072776,-12224.238961300605
Cell2021027,1345.281202869862,-1245.132473893346
Cell2021351,-7405.24851579112,-9920.2415047379
Cell2021669,-7041.017896902868,-3551.427640684511
Cell2021684,6980.079190730922,38913.093297638516
Cell2021916,6170.969979656776,2659.029275403123
Cell2022117,14952.606580490317,-5191.414634885716
Cell2022200,1410.609935962053,-12895.459143732623
Cell2022677,-2032.7047481162167,6109.025329568497
Cell2022730,5047.203946292886,18352.16443461815
Cell2022744,-4685.017456291818,-7547.647854463355
Cell2023183,30.360984207362065,-8613.887865878547
Cell2023918,-1639.9463067449533,11623.075826359916
Cell2023932,-13223.199097907653,2027.1255858783734
Cell2024228,-12375.854653074935,-1548.877048948711
Cell2025323,-2248.0455862498907,-4965.122887770695
Cell2025412,-14486.699544101803,1376.2130808887966
Cell2026050,-13192.175941384628,9456.352021772771
Cell2026076,6793.529845895148,-10408.839050453193
Cell2026373,-14327.634573474106,831.3767354773988
Cell2026649,6940.845425863017,38994.91671230918
Cell2026788,-8931.863096379537,-4519.783377917205
Cell2026881,-5180.159497617682,-7182.002125901027
Cell2026910,-9305.171307083656,-8523.143563595271
Cell2027166,729.8178599105079,34885.961473521944
Cell2027200,-1613.872177375467,-12421.13492688589
Cell2027783,-14580.42476211094,3997.9950294702526
Cell2027954,-1132.9037720007013,-11844.728381528386
Cell2028136,-2631.586729419324,-3986.357594881082
Cell2028264,-11129.645272403774,-5620.7033032769805
Cell2028284,8644.40996089876,38435.98859693125
Cell2028497,-1292.9857826933355,29203.092101649567
Cell2028630,-9187.820055113332,13746.792788901103
Cell2028722,-7143.428065441545,21233.981104620987
Cell2028762,11013.814157679022,-2410.1237273837437
Cell2029216,-6484.5405710646855,-10428.751826620433
Cell2029546,-13253.205862937395,-2925.2132398545973
Cell2029827,-11834.958920964189,1659.787932374045
Cell2030122,-6160.455845990563,22581.478852040953
Cell2030239,196.80751222459355,-11390.031051921804
Cell2030619,-4381.777636006958,7243.997329465826
Cell2030705,-8607.628859264605,-1301.4975264459688
Cell2031012,2510.0554667061974,-16588.055558190088
Cell2031076,-13338.061055363385,-3824.5057496103004
Cell2031219,-8450.229346001834,-3458.2003869658492
Cell2031386,-13690.406275166188,-2373.430034505878
Cell2031528,23201.69539011185,-7369.156070975611
Cell2031566,3587.7845460946114,-7244.692544489929
Cell2031719,-5503.405674628315,-8623.089525160454
Cell2032057,-226.7256193812615,-14968.024154267427
Cell2032291,9266.290753681158,-14788.721767112063
Cell2032992,3473.114497747207,-16779.840709247983
Cell2032995,-7140.300295424228,-8619.618850663503
Cell2033313,-8735.09824016926,10162.64855694548
Cell2033681,-14577.75417778505,-3513.6143383472854
Cell2033768,-15830.383625815273,755.1955294024917
Cell2034057,-10452.135271890746,-9461.603488695595
Cell2034248,-15440.443863020088,2641.548613596313
Cell2034380,8272.902022426277,39100.48440790977
Cell2034490,5748.836028108379,-16902.667421360296
Cell2034513,6135.776661678072,-12593.991176589538
Cell2034745,-10539.801437139467,-9057.900241794985
Cell2035096,-39.314591152662956,-10412.901921616645
Cell2035219,9488.142161151769,-17021.61002275209
Cell2035285,-9297.567498333026,-10729.489153273576
Cell2036169,1675.534159330779,5721.674714743524
Cell2036465,-2155.092613177351,-10282.361254507186
Cell2037101,-6415.665550499328,22290.694720053634
